word,PG,source
Arthur Seyss-Inquart,(AR-toor zais IN-kart),Wiener
Arthur,(Pendragon),nsc18/18.txt
Asantewaa,(yah-san-TWAH),2017_NASAT/Round_03.pdf
Asantewaa,(yah-san-TWAH),mysterium/07.txt
Asaph,(ah-SAF),Wiener
Ascanius,(as-KAY-nee-us),Wiener
Asclepius,(as-KLEE-pee-uhs),Wiener
Asculum,(ASK-yuh-lum),Wiener
Ashanti,(uh-SHAHN-tee),Wiener
Ashkenazi,(OSH-kuh-NAH-zee),2018_IQBT_NASAT/Packet_05.pdf
Ashoka,(ush-OH-kuh),Wiener
Ashrei,(osh-RAY),mysterium/13.txt
Ashura,(AH-shoo-ruh),Wiener
Ashurbanipal,(AH-shur-BAH-nih-PALL),nsc18/11.txt
Ashurbanipal,(aa-sher-BAA-nee-pahl),Wiener
Ashvamedha,(ash-vuh-MED-huh),2018_IQBT_NASAT/Packet_19.pdf
Askia Muhammad,(as-KEE-uh),Wiener
Asnieres,(AHN-yair),Wiener
Asnières,(an-YAIR),Wiener
Aspasia,(ah-SPAH-zee-uh),Wiener
Assange,(uh-SAWNJ),nsc18/12.txt
Assur,(ah-SOR),Wiener
Astana,(AA-stah-nah),Wiener
Astarte,(uh-STAHR-tee),Wiener
Asteropaios,(AS-ter-oh-PAY-us),2018_IQBT_NASAT/Packet_09.pdf
Astyanax,(as-TAI-a-naks),Wiener
Astyanax,(uh-STY-uh-nax),2018_CMST/15.pdf
Asunción,(ah-soon-see-OWN),nsc18/04.txt
Atahualpa,(aa-tuh-WAL-puh),Wiener
Aten,(AH-ten),Wiener
Athalie,(ah-tah-LEE),2017_NASAT/Round_04.pdf
Athanasius,(ath-uh-NAY-shus),Wiener
Athena,(a-THEE-na),Wiener
Athenaeum,(AA-thuh-NAY-um),Wiener
Atrebates,(at-reb-AH-teez),Wiener
Atreus,(AY-tree-uhs),Wiener
Atx1,(A-T-X-one),nsc18/17.txt
Au bord d'une source,(oh BORE dune SOORCE),nsc17/15.txt
Au fond du temple saint,(oo FON doo TOM-pluh sahn),Wiener
Aubade,(“oh-BAHD”),2018_CMST/12.pdf
Auber's,(oh-BAY's),nsc17/10.txt
Audhumbla,(ah-DOOM-bluh),Wiener
Audran,(oh-DRON),2018_CMST/09.pdf
Audre,(Audrey),nsc18/18.txt
Auftragstaktik,(OWF-trocks-TOCK-tick),2018_CMST/11.pdf
Augeas,(aw-JEE-uhs),Wiener
Augeas,(aw-JEE-us),2018_CMST/08.pdf
August Spies,(SPEES),Wiener
August von Kotzebue,(COT-suh-byoo),Wiener
Auguste Préault,(oh-GOOST pray-OH),mysterium/12.txt
Auguste Renoir,(oh-GOOST ren-WAH),Wiener
Auguste Rodin,(oh-GOOST ro-DAN),2018_IQBT_NASAT/Packet_02.pdf
Auguste Rodin,(oh-GOOST roh-DAAN),Wiener
Augustin de Iturbide,(ee-tur-BID-ay),Wiener
Augusto Pinochet,(ow-GOOST-oh pin-oh-CHET),Wiener
Aumann,(OW-mahn),2018_CMST/10.pdf
Aung San Suu Kyi,(ong sahn soo chee),nsc17/21.txt
Aung San Suu Kyi,(ong sahn soo chee),umdfall17/13.txt
Aung,(ONG),Wiener
Aunggaak,(AWN-gak),Wiener
Aureliano,(or-ray-lee-AH-no),Wiener
Auric,(oh-reek),2016_Terrapin/Packet_14_Finals_2.pdf
Ausautas,(OW-shaow-tas),Wiener
Ausgleich,(OWS-glike),Wiener
Ausgleich,(OWSS-glysh),2018_CMST/11.pdf
Ausonia,(aww-SOH-ni-uh),Wiener
Ausrine,(ow-SHRI-nay),Wiener
Austeja,(ow-STAY-jay),Wiener
Auteuil,(oh-TOY),mysterium/03.txt
Autié,(oat-YAY),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf
Autolycus,(AH-tow-LAI-kuss),Wiener
Autolycus,(auto-LIE-kus),nsc18/03.txt
Automedon,(aw-TOM-id-on),Wiener
Automixis,(AWE-toh-MIKE-sis),Wiener
Autrimpas,(ow-TRIM-pas),Wiener
Auvers-sur-Oise,(oh-vair-soorWAHZ),2018_CMST/08.pdf
Av,(AHV),Wiener
Av,(AHV),nsc18/22.txt
Avalokiteshvara,(AH-vuh-loh-kee-TEH-shver),nsc16/07.txt
Avalokiteshvara,(AH-weh-loh-kit-ESH-wah-rah),Wiener
Avalokiteśvara,(uh-vuh-loh-kee-TESH-vuh-ruh),2018_IQBT_NASAT/Packet_13.pdf
Avalokiteśvara’s,(uh-VAH-loh-kee-TESH-vuh-ruh’s),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Aventine,(AA-ven-tine),Wiener
Averroes,(ah-ver-ROE-us),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Averroes,(av-er-ROH-eez),nsc17/02.txt
Avignon,(AA-vin-yon),Wiener
Avignon,(ah-veen-YAWN),2017_NASAT/Round_04.pdf
Aviz,(ah-VEEZ),Wiener
Awami,(ah-WAH-mee),Wiener
Axumite,(AK-sum-ite),Wiener
Ay!,(EYE),nsc18/AS.txt
Ayalon,(ah-yah-LONE),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Ayatollah Khomeini,(koh-may-NEE),Wiener
Aylan Kurdi,(alan),Wiener
Aylmer,(ALE-mur),Wiener
Aymara,(eye-MAH-rah),nsc18/04.txt
Azande,(uh-ZAHN-day),Wiener
Azcárate,(as-CAR-ah-tay),nsc18/15.txt
Azerbaijan,(AA-zur-bai-JON),Wiener
Azores,(ah-SOR-esh),Wiener
Azpilcueta,(az-peel-KWAY-tah),2018_IQBT_NASAT/Packet_15.pdf
Azul,(ah-ZOOL),Wiener
Aïr Mountains,(AI-eer),Wiener
BLOSUM,(blowsum),2018_CMST/01.pdf
Ba Xian,(bah-SHEE-en),Wiener
Baal,(BAY-uh),Wiener
Baarle,(BAR-luh),2018_IQBT_NASAT/Packet_19.pdf
Bab,(BOB),Wiener
Bab-el-Mandeb,(BAHB el mon-DEB),Wiener
Babes,(BAH-besh),Wiener
Babur,(BAH-bur),Wiener
Bacchante,(buh-KONT),2017_NASAT/Round_08.pdf
Bacchantes,(BACK-unts),2018_CMST/07.pdf
Bacchus,(BAK-uhs),Wiener
Bachelard,(bosh-LARR),2016_Terrapin/Packet_10.pdf
Bachir Gemayel,(bah-SHEER jem-AY-yill),2017_NASAT/Round_13.pdf
Bacillus subtilis,(buh-SILL-us suh-TILL-us),nsc17/10.txt
Bad Wiessee,(BOD VEE-see),Wiener
Badinage,(bah-dee-NAHJ),Wiener
Badoura,(ba-DOO-rah),Wiener
Badreddine,(BOD-red-DEEN),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Baekdu,(PECK-too),nsc17/17.txt
Baetica,(BYE-tee-kuh),Wiener
Baeumer,(BOY-mair),Wiener
Bagatelle sans tonalité,(bah-gah-TELL sahn toh-nah-lee-TAY),Wiener
Bagehot,(BADGE-it),2018_CMST/13.pdf
Bagher Ghalibaf,(bah-GEER GAH-lee-boff),Wiener
Bagot,(BAG-it),2018_CMST/15.pdf
Bagration,(ba-gra-tee-ahn),2015_STIMPY/09._Penn_A.pdf
Bahadur,(teg BAH-hah-duur),Wiener
Bahia,(BAH-ee-uh),Wiener
Bahr al Jabal,(BAR ahl juh-BALL),Wiener
Bai Qi,(bye chee),2018_CMST/06.pdf
Bai Qi,(bye chee),nsc18/03.txt
Bai Qi,(bye chee),nsc18/03.txt
Baiame,(by-AH-may),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Baikonur,(bai-kuh-NOOR),Wiener
Bainimarama,(bye-nee-mah-rah-mah),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Baixa de Cassanje,(BYE-shuh deh kah-SAN-jee),2018_ACF_Regionals/Q._Tiebreakers_+_Replacements.pdf
Baja,(BAH-hah),Wiener
Bajazeth,(BAH-juh-zeth),Wiener
Balakirev's,(buh-LAH-kee-riff's),nsc18/10.txt
Balakirev,(buh-LAH-kee-riff),nsc17/11.txt
Balakirev,(buh-LAH-kee-riff),nsc17/23.txt
Balanchine,(BAL-un-cheen),2018_CMST/07.pdf
Balangiga,(BAH-lahn-GEE-guh),Wiener
Balcerowicz,(balt-seh-RO-vitch),nsc16/13.txt
Baldacchino,(bal-da-KEE-no),2017_ACF_Fall/Berkeley_B_Cambridge_C_Louisville_A_Rochester_A.pdf
Balkis,(BOL-kis),Wiener
Ballet Russes,(ROOS),Wiener
Ballets Russes,(ballet ROOS),2017_NASAT/Round_15.pdf
Ballets Russes,(ballet ROOS),mysterium/12.txt
Ballets Russes,(ballet ROOSE),nsc18/11.txt
Balor,(buh-LOR),Wiener
Balthasar Giraud,(BAL-tah-sar JEE-roh),Wiener
Banach,(BAH-nuck),2018_IQBT_NASAT/Packet_08.pdf
Banalités,(bah-nah-lee-TAY),nsc18/25.txt
Bandung,(bon-DOONG),2017_NASAT/Round_04.pdf
Bandung,(bon-DOONG),nsc17/10.txt
Bandung,(bon-DOONG),umdfall17/11.txt
Bannockburn,(BAH-nuk-burn),Wiener
Baobhan Sith,(BAA-van-shee),Wiener
Baozi,(BOUT-suh),Wiener
Baquet,(back-AY),2017_NASAT/Round_03.pdf
Barbara Karinska,(kuh-RIN-skuh),Wiener
Barbaro,(BAR-bah-roh),2018_CMST/10.pdf
Barber,(II),mysterium/07.txt
Barbé-Marbois,(bar-BAY-mar-BWAH),Wiener
Barclay de Tolly,(bar-CLAI de TOHL-ee),Wiener
Bargagli’s,(bar-GAHL-yee’s),2018_CMST/03.pdf
Barkhane,(BAR-hon),Wiener
Baron De La Warr,(Delaware),Wiener
Baron Haussmann,(oos-MAN),Wiener
Baron Samedi,(suh-MAY-dee),Wiener
Baron d’Erlanger,(bah-ROHN dair-lon-ZHAY),2018_CMST/05.pdf
Baroque,(bah-ROHK),Wiener
Barre,(bah-RAY),Wiener
Barrovian,(buh-ROVE-ee-an),Wiener
Bartolo,(BAR-toh-loh),Wiener
Baryshnikov,(buh-RISH-nick-off),nsc17/18.txt
Baryshnikov,(buh-RISH-nick-off),nsc18/03.txt
Baryshnikov,(buh-RISH-nih-koff),2018_CMST/02.pdf
Bashar al-Assad,(bah-SHAHR al-aa-SAHD),Wiener
Bashir Gemayel,(bah-SHEER jem-AY-yill),nsc18/05.txt
Basidiomycota,(buh-SID-ee-oh-my-KO-ta),nsc18/04.txt
Basilio,(bah-SEE-lee-oh),Wiener
Basilisk,(BAZ-uh-lisk),Wiener
Basquiat,(BOSS-kee-aht),2018_CMST/14.pdf
Basquiat,(boss-KYAAH),nsc16/24.txt
Basquiat,(boss-kee-AH),nsc17/20.txt
Basquiat,(boss-kyah),mysterium/05.txt
Batavia,(buh-TAY-vee-uh),Wiener
Batdambang,(BOT-dom-bong),Wiener
Batesian mimicry,(BAIT-see-en),Wiener
Batesian,(BAIT-see-en),Wiener
Batlló,(ball-YO),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Batlló,(ball-YO),umdfall17/09.txt
Batlló,(bull-YOH),2018_CMST/15.pdf
Batrachotoxin,(ba-TRACK-oh-toxin),nsc18/10.txt
Battle of Ascalon,(ASK-uh-lon),Wiener
Battle of Bouvines,(boo-VEEN),Wiener
Battle of Cannae,(CAA-nai),Wiener
Battle of Carabobo,(cah-rah-BOH-boh),Wiener
Battle of Crécy,(CREH-see),Wiener
Battle of Ivry,(EEV-ree),Wiener
Battle of Kadesh,(kah-DESH),Wiener
Battle of Manzikert,(MAN-zeek-airt),Wiener
Battle of Oudenarde,(OW-deh-nar-day),Wiener
Battle of Pharsalus,(FAR-suh-less),Wiener
Battle of Ramillies,(RAH-meh-LEE),Wiener
Battle of Salamis,(sah-LAH-mees),Wiener
Battle of Tours,(TOOR),Wiener
Battle of Yarmouk,(YAHR-mowk),Wiener
Battle of the Muthul,(moo-THOOL),Wiener
Baucis,(BAO-kiss),Wiener
Baudelaire,(boh-duh-LAIR),Wiener
Baudelaire,(bohd-LAIR),2018_IQBT_NASAT/Packet_11.pdf
Baudouin,(bow-DWAN),Wiener
Baudrillard's,(boh-dree-YARR’s),nsc18/10.txt
Baugi,(BOW-gee),Wiener
Bauhaus,(BAO-house),Wiener
Bay of Campeche,(cahm-PAY-chay),Wiener
Bayadère,(bah-yah-DAIR),2018_IQBT_NASAT/Packet_11.pdf
Bayeux,(BAH-yoo),Wiener
Bayonne,(bay-OWN),Wiener
Bayreuth,(BUY-royt),Wiener
Bayreuth,(BYE-royt),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Bayreuth,(BYE-royt),nsc17/12.txt
Bayreuth,(BYE-royt),nsc18/22.txt
Bayterek,(bai-TER-ek),Wiener
Bazarov,(bah-ZAR-off),Wiener
Baščaršija,(bosh-char-SHEE-ya),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Bcl-2,(B-CL-two),2017_NASAT/Round_02.pdf
Bean Nighe,(ben-NEE-yeh),Wiener
Bearbeitung,(buh-AR-bye-toong),2018_IQBT_NASAT/Packet_15.pdf
Beate Gordon,(bay-AH-tay),Wiener
Beauharnais,(boh-ar-NAY),nsc17/22.txt
Beaumarchais’s,(boh-mar-SHAY’s),2018_CMST/01.pdf
Beauvais,(boh-VAY),mysterium/09.txt
Beccaria,(beck-uhREE-uh),2018_CMST/15.pdf
Bede,(beed),2018_IQBT_NASAT/Packet_16.pdf
Begin,(BAY-geen),nsc16/21.txt
Begin,(BAY-geen),nsc16/21.txt
Beiderbecke,(BY-der-BECK-ee),nsc18/06.txt
Bekbulatovich,(bek-boo-LAH-tov-itch),Wiener
Bekenstein,(beckon-shtyne),mysterium/06.txt
Belisarius,(beh-lis-AIR-ee-us),Wiener
Belle nuit ô nuit d'amour,(bell NWEE oh NWEE dah-MOOR),nsc18/18.txt
Bellerophon,(beh-LAIR-uh-fahn),Wiener
Bello,(BAY-yo),2018_IQBT_NASAT/Packet_08.pdf
Bello,(BAY-yo),2018_IQBT_NASAT/Packet_08.pdf
Belshazzar,(bell-shuh-ZAR),Wiener
Belém,(bay-LAYM),2018_IQBT_NASAT/Packet_14.pdf
Benazir Bhutto,(BEH-nah-zeer BUH-toh),Wiener
Benchy,(BEN-chee),2018_IQBT_NASAT/Packet_03.pdf
Benedetto Croce,(CROW-chay),Wiener
Beneke,(BEN-uh-kee),2018_CMST/01.pdf
Benes,(BEN-esh),Wiener
Benjamin,(BEN-yah-meen),mysterium/12.txt
Benoît Mandelbrot,(ben-WAH man-del-BRO),Wiener
Benue,(BAIN-way),2018_CMST/10.pdf
Benue,(BEN-way),Wiener
Benvenuto Cellini,(ben-veh-NOO-toh cheh-LEE-nee),Wiener
Beqaa,(BEK-uh),Wiener
Berakhot,(bra-KHOTE),mysterium/08.txt
Berceuse,(“bare-SUZZ”),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Bergamasque,(bair-gah-MASK),nsc18/06.txt
Bergamasque,(bare-gah-MASK),nsc17/04.txt
Bergamot,(BURR-guh-mott),nsc18/20.txt
Berger,(burger),nsc18/11.txt
Berghof,(BAIRG-hoff),nsc18/11.txt
Bergson,(BAIRK-son),nsc18/01.txt
Bernd,(burned),2018_IQBT_NASAT/Packet_05.pdf
Bernstein,(BURN-styne),2017_NASAT/Round_17.pdf
Bernstein,(BURN-styne),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Bernstein,(BURN-styne),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Bernstein,(BURN-styne),2018_IQBT_NASAT/Packet_16.pdf
Bernstein,(BURN-styne),nsc17/17.txt
Bernstein,(BURN-styne),nsc18/15.txt
Bernstein,(BURN-styne),nsc18/18.txt
Bernstein,(BURN-styne),nsc18/22.txt
Bersiap,(behr-see-AHP),2018_IQBT_NASAT/Packet_09.pdf
Bestuzhev,(BESS-too-shev),Wiener
Beta-lactamase,(LAK-tah-mayz),Wiener
Betancourt,(bay-tahn-KOOR),nsc17/13.txt
Betelgeuse,(BEE-tuhl-jooz),Wiener
Bethe,(BAY-tuh),2018_CMST/10.pdf
Bethe,(BAY-tuh),2018_IQBT_NASAT/Packet_18.pdf
Bethe,(BAY-tuh),mysterium/TB.txt
Bethe-Weizsacker,(BEET-uh VAYT-zahk-ehr),Wiener
Betjeman’s,(BETCH-uh-min’s),2018_IQBT_NASAT/Packet_16.pdf
Bette,(Betty),2018_CMST/07.pdf
Beust,(boyst),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Bezukhov,(beh-ZOOK-hoff),Wiener
Bhabha,(BAB-huh),Wiener
Bhagavad Gita,(BAH-gah-vahd GEE-tuh),Wiener
Bhagwan,(BOG-wahn),nsc18/18.txt
Bhaisajyaguru,(bye-SHAH-jyah-GOO-roo),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Bhindranwale,(BIN-drahn-WAH-lay),Wiener
Biafran,(bee-OFFrun),2018_CMST/14.pdf
Bian Que,(bee-EN ch'WEH),nsc17/08.txt
Bibb Latané,(lah-tah-NAY),Wiener
Bicinchoninic,(bye-sin-con-NIN-ick),2018_IQBT_NASAT/Packet_18.pdf
Bifrost,(BEE-frost),nsc18/19.txt
Bilbao,(beelb-OW),Wiener
Bile,(BEE-leh),Wiener
Bindusara,(BIN-doo-SAH-ruh),Wiener
Binet’s,(bee-nay’s),mysterium/01.txt
Biot,(bee-OH),nsc18/04.txt
Biot–Savart,(byoh-sah-VARR),2017_NASAT/Round_11.pdf
Biot–Savart,(byoh-sah-VARR),nsc17/12.txt
Biot–Savart,(byoh-sah-VARR),nsc18/AS.txt
Biot–Savart,(byoh-sah-VARR),umdfall17/12.txt
Birutė,(bee-roo-TAY),nsc18/22.txt
Biscayan,(bis-CAY-en),Wiener
Biton,(BYE-ton),nsc18/07.txt
Bizet,(bee-ZAY),Wiener
Bjarke,(BYAH-kuh),2016_Terrapin/Packet_14_Finals_2.pdf
Bjarke,(Bundgaard),mysterium/TB.txt
Bjerknes,(BYURK-niss),nsc17/04.txt
Bjerrum,(BYAIR-um),2018_CMST/08.pdf
Bjornsdottir,(BYORNZ-daughter),Wiener
Blaise Compaore,(com-POW-ray),Wiener
Blanchard,(blahn-SHAR),2018_CMST/12.pdf
Blanqui,(blon-KEE),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Blenheim,(BLEN-um),2018_CMST/03.pdf
Blenheim,(BLEN-um),Wiener
Bliadhna nan Caorach,(blay-ODD-nah-nan-cow-ROCK),Wiener
Bloch,(block),Wiener
Blois,(BLOO-wah),Wiener
Blum,(bloom),2017_NASAT/Round_05.pdf
Boabdil,(BOH-ahb-dil),Wiener
Boccaccio’s,(bo-KAH-cho’s),2018_IQBT_NASAT/Packet_19.pdf
Boccherini,(bock-kuh-REE-nee),mysterium/06.txt
Boccioni,(bo-CHO-nee),2018_IQBT_NASAT/Packet_12.pdf
Bodhidharma,(bodee-DAR-ma),2017_ACF_Fall/CMU_A_Kansas_State_A_Liberty_A_McGill_B.pdf
Bodin,(bo-DON),Wiener
Boeotia,(bee-OH-shuh),2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf
Boeotia,(bee-OH-shuh),2018_CMST/15.pdf
Boeotia,(bee-OH-shuh),2018_IQBT_NASAT/Packet_17.pdf
Boeotian,(bee-OH-shun),Wiener
Boeotian,(beeOH-shin),2016_Terrapin/Packet_07.pdf
Boethius,(BOY-thee-oos),Wiener
Boethius,(bo-EE-thee-us),2018_CMST/05.pdf
Boethius,(boh-EE-thee-us),2018_CMST/02.pdf
Bofill,(boo-FEEL),nsc18/04.txt
Bogoliubov,(bo-go-LEW-boff),2018_CMST/03.pdf
Bogotá,(boh-goh-TAH),Wiener
Bohai,(BO-high),2018_IQBT_NASAT/Packet_15.pdf
Bohème,(bo-EM),nsc18/AS.txt
Bois Caïman,(bwah kah-ee-MON),nsc17/24.txt
Bois,(doo-BOYSS),2018_CMST/13.pdf
Bojador,(BOH-hah-dor),Wiener
Bojinka,(boh-JING-kuh),Wiener
Bokmål,(BOOK-mole),2018_CMST/12.pdf
Bolero,(boh-LAIR-oh),Wiener
Boleyn,(buh-LIN),2018_CMST/12.pdf
Bologna’s,(buh-LONE-yuh’s),2018_CMST/12.pdf
Bolverk,(BUL-verk),Wiener
Bolyai,(BOY-eye),2017_NASAT/Round_17.pdf
Bolzano-Weierstrass,(bowl-ZAHN-oh VIE-er-strahs),Wiener
Bona Dea,(BOH-nuh-DAY-uh),Wiener
Bonacieux,(boh-nah-syoo),nsc17/06.txt
Boniface,(BAH-nee-fus),Wiener
Boreas,(BOHR-ee-uhs),Wiener
Borges,(BOR-hays),nsc18/11.txt
Borges,(BOR-zhiss),2018_IQBT_NASAT/Packet_20.pdf
Borghese,(bor-GAY-zay),2017_NASAT/Round_03.pdf
Boris,(Leonidovich),nsc18/20.txt
Borobudur,(BORE-uh-buh-door),Wiener
Borodin,(buh-ruh-DEEN),nsc17/11.txt
Borromeo,(bohr-oh-MAY-oh),Wiener
Borte,(BOR-tay),Wiener
Borůvka's,(boh-ROOV-kuh’s),nsc17/24.txt
Bossuet,(BUH-sway),Wiener
Bouchard,(boo-SHARR),nsc17/11.txt
Boucher,(boo-SHAY),mysterium/02.txt
Boucher,(boo-SHAY),nsc18/15.txt
Boudica,(BOO-dik-uh),Wiener
Boughey,(BOH-ee),2018_CMST/14.pdf
Bougival,(boh-gee-VAHL),Wiener
Bouguer,(boo-JAY),Wiener
Bouguereau,(bah-guh-ROH),Wiener
Bouguereau,(boog-ROH),2017_NASAT/Round_09.pdf
Bouillon,(boo-YOHN),2018_CMST/08.pdf
Bouillon,(boo-YON),2018_IQBT_NASAT/Packet_18.pdf
Bouillon,(bwee-YON),Wiener
Bouissou,(bwee-SOO),nsc17/03.txt
Boulanger,(BOO-long-jay),Wiener
Boulanger,(boo-lawn-ZHAY),nsc18/11.txt
Boulanger,(boo-lon-ZHAY),2018_CMST/05.pdf
Boule de Suif,(bool duh sweef),nsc18/13.txt
Boulez's,(boo-LEZ’s),nsc18/20.txt
Boulez,(boo-LEZZ),nsc17/12.txt
Boulogne,(boo-LOAN),Wiener
Bounkhong,(BOON-kong),Wiener
Bourbaki,(boor-bah-KEE),2018_CMST/13.pdf
Bourdieu,(boor-DYOO),2018_CMST/02.pdf
Bourdieu,(bore-DYEW),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
Bourges,(BORJ),Wiener
Bourges,(boorj),mysterium/10.txt
Bourget,(boor-JAY),Wiener
Boutes,(BYOO-teez),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Bouvier,(BOO-vee-ay),2018_IQBT_NASAT/Packet_03.pdf
Bouvines,(boo-VEEN),Wiener
Bouvines,(boo-VEEN),mysterium/14.txt
Bowdoin,(BOW-dun),Wiener
Boyacá,(boy-uh-CAH),Wiener
Boyarshchina,(boy-ar-SHEE-nuh),2018_CMST/12.pdf
Boydell,(BOY-dull),2018_CMST/03.pdf
Boyer,(bo-YAY),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Boyne,(BOIN),Wiener
Boyoma,(boy-OH-muh),Wiener
Boötes's,(boh-OH-teez's),nsc17/12.txt
Bradamante,(brah-dah-MAHN-tay),nsc18/10.txt
Braganza,(bruh-GAHN-zuh),Wiener
Bragelonne,(brah-GLUN),nsc17/06.txt
Braghettone,(bra-gay-TOH-nay),2017_NASAT/Round_04.pdf
Bragi,(BRAY-gee),Wiener
Brahe,(BRAH-hay),Wiener
Brahmaputra,(BRAH-muh-POOT-ruh),Wiener
Brancusi,(bran-KOOSH),2017_ACF_Fall/Auburn_A_Cornell_A_Georgia_A_Illinois_A_Lawrence_A.pdf
Braose,(browse),Wiener
Braque,(BROCK),2018_IQBT_NASAT/Packet_13.pdf
Braschi,(BRAH-skee),2018_CMST/01.pdf
Brasilia,(bruh-SEAL-ee-uh),Wiener
Brass play,(read slowly),nsc18/14.txt
Brassaï,(brah-SY),2018_CMST/14.pdf
Brassempouy,(brass-om-POO-ee),nsc17/06.txt
Bravais,(bra-VAY),nsc17/11.txt
Breishit,(bray-SHEET),2018_IQBT_NASAT/Packet_07.pdf
Breitkopf & Härtel,(BRIGHT-kopf and HAIR-tull),nsc18/09.txt
Bresci’s,(BREH-shee’s),2018_CMST/01.pdf
Bricriu,(BRYE-croo),Wiener
Briest,(breest),2018_CMST/11.pdf
Brillouin,(bree-wann),mysterium/14.txt
Briony,(BRY-nee),2018_IQBT_NASAT/Packet_14.pdf
Briseis,(bri-SAY-is),Wiener
Brisingamen,(BRIS-en-gah-men),Wiener
Brněnec,(burn-YEN-ets),nsc17/24.txt
Brocj,(Brock),nsc18/17.txt
Bronisław Malinowski,(BROH-nee-swoff mah-lin-OFF-skee),2018_IQBT_NASAT/Packet_01.pdf
Bruch,(brook),nsc18/09.txt
Bruckner,(BROOK-ner),2017_NASAT/Round_14.pdf
Bruges,(BROOJ),Wiener
Brujo,(BROO-hoh),2018_IQBT_NASAT/Packet_09.pdf
Brunei,(broo-NEE),Wiener
Bruyas,(broo-YAH),2018_CMST/11.pdf
Brynhildr,(BRIN-hild),Wiener
Brynhildr,(BRIN-hill-dur),2018_CMST/10.pdf
Brys,(brize),2018_CMST/14.pdf
Bryullov,(brul-LOV),nsc16/25.txt
Brâncuși,(brin-KOOSH),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Brâncuși,(brin-KOOSH),nsc16/03.txt
Brâncuși,(brin-KOOSH),nsc18/01.txt
Brébeuf,(bray-BUF),2018_IQBT_NASAT/Packet_01.pdf
Bubastis,(byoo-BASS-tis),Wiener
Bucentaure,(BYOO-sen-tar),Wiener
Buchenwald,(BOO-ken-vahld),Wiener
Buendia,(bwen-DEE-uh),Wiener
Bukhan,(pook-HAN),2017_NASAT/Round_17.pdf
Bulawayo,(boo-lah-WAI-yo),Wiener
Bulcsu,(BOOL-choo),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Buonarroti,(Simoni),2017_ACF_Fall/Editors_2.pdf
Buphagus,(byoo-FAY-gus),nsc17/12.txt
Burj Khalifa,(burj ha-LEE-fah),Wiener
Burschenschaften,(BUR-shen-shahf-ten),Wiener
Busiris,(byoo-SY-riss),2018_CMST/09.pdf
Busnois,(boon-WAH),2017_NASAT/Round_16.pdf
Butes,(BYOO-tayz),Wiener
Butler Yeats,(yates),Wiener
Butte,(byoot),2018_CMST/01.pdf
Butte,(byoot),nsc18/19.txt
Buxtehude,(BOOKS-tuh-HOO-duh),2017_NASAT/Round_02.pdf
Buxtehude,(BOOKS-tuh-HOO-duh),2017_NASAT/Round_13.pdf
Buxtehude,(BOOKS-tuh-HOO-duh),nsc16/11.txt
Buxtehude,(BOOKS-tuh-HOO-duh),nsc18/14.txt
Bz,(B-Z),nsc17/03.txt
Bärwalde,(BAIR-vald-uh),2017_NASAT/Round_01.pdf
Bärwalde,(bair-VAHL-day),Wiener
Béla Kun,(BAY-lah koon),Wiener
Bérenger,(bay-ron-JAY),2018_IQBT_NASAT/Packet_08.pdf
Béteille,(bayTAY),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Béziers,(bayz-YAY),nsc18/16.txt
Bézout’s,(bay-ZOO’s),mysterium/12.txt
Börte,(bor-TEH),Wiener
Bülow,(BYOO-loh),2018_CMST/09.pdf
Bülow,(BYOO-loh),2018_CMST/13.pdf
BŒUF EN DAUBE,(buhf on dobe),mysterium/03.txt
