word,PG,source
Après un rêve,(ah-PRAY oon REHV),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Apsyrtus,(ap-SIR-tus),2017_ACF_Fall/JHU_B_McGill_A_NYU_A_UCSD_A.pdf
Apuleius,(a-poo-LAY-us),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Apuleius,(uh-POO-lee-us),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Aquae Sulis,(AH-kwye SOO-lis),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Aquidneck,(uh-KWID-neck),Wiener
Aquino,(ah-KEE-noh),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Ara Pacis,(AH-rah PAH-kis),2018_ACF_Nationals/10_-_Playoff_2_-_Editors_2.pdf
Arabidopsis thaliana,(ah-RAB-id-OP-sis TAHL-ee-ah-na),2017_ACF_Regionals/O_-_Editors_2.pdf
Arabidopsis thaliana,(uh-RAB-uh-dop-sis),Wiener
Arabidopsis,(ah-RAB-ih-DOP-sis),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Arachne,(aa-RAHK-nee),Wiener
Arakcheev's,(ah-rock-CHAY-eff's),nsc17/16.txt
Aranjuez,(aa-rahn-WEZ),Wiener
Aranjuez,(ah-rahn-WEZZ),nsc17/01.txt
Aranjuez,(ar-ahn-WHAYSS),2018_ACF_Nationals/04_-_Prelims_4_-_Maryland_A.pdf
Arapesh,(aar-EY-pesh),Wiener
Araucania,(ah-rau-kah-NEE-ah),2017_ACF_Regionals/N_-_Editors_1.pdf
Arban,(ar-BAWN),nsc18/02.txt
Archaeopteryx,(AR-kay-OP-ter-icks),Wiener
Archanes,(ar-KAY-neez),Wiener
Archelaus,(ar-keh-LAY-us),Wiener
Archelaus,(ar-kuh-LAY-us),2018_IQBT_NASAT/Packet_16.pdf
Archilochus,(ar-KILL-uh-kuss),2018_IQBT_NASAT/Packet_02.pdf
Archimago,(ar-kih-MAH-go),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Architectonicè,(ar-kee-TEK-toh-nee-CHAY),2018_CMST/03.pdf
Arcite,(ar-KEE-tay),Wiener
Arduino,(AR-doo-EE-no),nsc18/03.txt
Arecibo,(AH-ruh-SEE-boh),Wiener
Arecibo,(ah-reh-SEE-bo),2018_ACF_Regionals/S._Editors_2.pdf
Arecibo,(ah-reh-SEE-boh),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Arenal,(ah-ray-NAHL),Wiener
Arendt,(AIR-unt),2018_CMST/14.pdf
Areopagite,(air-ee-OP-ug-ite),2018_IQBT_NASAT/Packet_03.pdf
Areopagus,(AIR-ee-OP-ug-giss),Wiener
Arequipa,(ah-ray-KEE-pah),Wiener
Ares,(AIR-eez),Wiener
Aretes,(uh-RET-eez),2018_CMST/04.pdf
Arethusa,(ar-uh-THOO-zuh),Wiener
Arezzo,(ah-RET-zoh),Wiener
Argenteuil,(ARR-zhan-tuy),nsc16/05.txt
Argus Panoptes,(paa-NOP-teez),Wiener
Argyll,(ar-GUILE),2018_CMST/13.pdf
Ariadne,(air-ee-AD-nee),Wiener|nsc18/13.txt
Ariadne,(air-ee-ADD-nee),nsc17/21.txt
Arianrhod,(ar-YAHN-rohd),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Aricia,(uh-REE-see-uh),Wiener
Aricie and Hippolyte,(ar-ee-SEE and ip-oh-LEET),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Ariel Sharon,(shah-ROHN),Wiener
Arioch,(ARR-ee-ahk),Wiener
Aristaeus,(aa-riss-TAY-uss),Wiener
Aristaeus,(air-iss-TEE-us),nsc18/16.txt
Aristide Cavaillé-Coll's,(ah-ree-STEED KAH-vah-yay-CULL's),2017_NASAT/Round_02.pdf
Aristide,(AH-ress-teed),Wiener
Aristides,(ar-uh-STEE-deez),Wiener
Aristophanes,(ah-ruh-STAH-fuh-neez),Wiener
Aristoteles,(uh-riss-TOH-tell-eez),2018_IQBT_NASAT/Packet_01.pdf
Aristotle,(AA-ris-tah-tul),Wiener
Arius,(AIR-ee-us),Wiener
Ariza,(ah-REET-zuh),Wiener
Ariès,(ar-YES),2016_Terrapin/Packet_05.pdf
Arjuna,(ar-JOO-nuh),Wiener
Arkady Kirsanov,(ar-KAH-dee KEER-sah-noff),Wiener
Arles,(ARL),Wiener
Armageddon,(ahr-muh-GED-uhn),Wiener
Armagh,(arr-MAH),nsc16/13.txt
Arnaldo Tamayo,(tuh-MY-oh),Wiener
Arnaud Zajtman,(ar-NOH zite-MAHN),2018_CMST/15.pdf
Arnauld,(ar-NOH),nsc18/04.txt
Arnold of Brescia,(BREH-shuh),Wiener
Arondight,(AH-ron-dit),Wiener
Aroostook,(uh-RUSS-took),2018_IQBT_NASAT/Packet_06.pdf
Arques,(ARK),Wiener
Arras,(ah-ROSS),2017_NASAT/Round_06.pdf|2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf|nsc17/03.txt|nsc17/10.txt
Arregui,(ah-rey-GWEE),Wiener
Artabanus,(ar-tah-BAA-noos),Wiener
Artamène,(ar-tah-MEN),2018_IQBT_NASAT/Packet_06.pdf
Artaphernes,(ART-ah-fur-nayz),Wiener
Artaxerxes,(ARR-tuh-zerk-sees),Wiener
Artemesia,(ar-tem-EE-zee-uh),Wiener
Artemesium,(art-uh-ME-see-um),Wiener
Artemis,(AHR-tuh-mis),Wiener
Artemisium,(ar-teh-MISS-ee-um),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Artemisium,(ar-tem-EE-zee-um),Wiener
Arthur Honegger,(ar-TOOR oh-neh-GAIR),nsc18/06.txt
Arthur Pigou,(pig-OO),Wiener
Arthur Rimbaud,(ar-TOOR ram-BOH),nsc18/14.txt
Arthur Schopenhauer,(SHOW-pen-HOW-ur),Wiener
Arthur Seyss-Inquart,(AR-toor zais IN-kart),Wiener
Arthur Seyss-Inquart,(ZICE INK-vahrt),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Arvo Pärt,(PAIRT or part),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
As-Sa’iqa,(ahs-sah-EE-kah),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Asantewaa,(yah-san-TWAH),2017_NASAT/Round_03.pdf|mysterium/07.txt
Asaph,(ah-SAF),Wiener
Ascanius,(as-KAY-nee-us),Wiener
Asclepius,(as-KLEE-pee-uhs),Wiener
Asculum,(ASK-yuh-lum),Wiener
Ascyltos,(as-KILL-tos),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Ashanti,(uh-SHAHN-tee),Wiener
Ashkenazi,(OSH-kuh-NAH-zee),2018_IQBT_NASAT/Packet_05.pdf
Ashoka,(ush-OH-kuh),Wiener
Ashrei,(osh-RAY),mysterium/13.txt
Ashura,(AH-shoo-ruh),Wiener
Ashurbanipal,(AH-shur-BAH-nih-PALL),nsc18/11.txt
Ashurbanipal,(aa-sher-BAA-nee-pahl),Wiener
Ashvamedha,(ash-vuh-MED-huh),2018_IQBT_NASAT/Packet_19.pdf
Askia Muhammad,(as-KEE-uh),Wiener
Asnieres,(AHN-yair),Wiener
Asnières,(an-YAIR),Wiener
Aspasia,(ah-SPAH-zee-uh),Wiener
Assange,(uh-SAWNJ),nsc18/12.txt
Assur,(ah-SOR),Wiener
Astana,(AA-stah-nah),Wiener
Astarte,(uh-STAHR-tee),Wiener
Asteropaios,(AS-ter-oh-PAY-us),2018_IQBT_NASAT/Packet_09.pdf
Astyanax,(as-TAI-a-naks),Wiener
Astyanax,(uh-STY-uh-nax),2018_CMST/15.pdf
Asunción,(ah-soon-see-OWN),nsc18/04.txt
Atahualpa,(aa-tuh-WAL-puh),Wiener
Aten,(AH-ten),Wiener
Athalie,(ah-tah-LEE),2017_NASAT/Round_04.pdf
Athamas,(ah-THAH-mas),2017_ACF_Regionals/H_-_Ohio_State_A_+_Caltech_A.pdf
Athanasius,(ath-uh-NAY-shus),Wiener
Atharvaveda,(ah-TAR-vah-VAY-dah),2018_ACF_Nationals/02_-_Prelims_2_-_Minnesota_A.pdf
Athena,(a-THEE-na),Wiener
Athenaeum,(AA-thuh-NAY-um),Wiener
Atrebates,(at-reb-AH-teez),Wiener
Atreus,(AY-tree-uhs),Wiener
Atreus,(AY-tree-us),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Atx1,(A-T-X-one),nsc18/17.txt
Au Bonheur des Dames,(oh bohn-UR day dahm),2018_ACF_Nationals/09_-_Playoff_1_-_Editors_1.pdf
Au bord d'une source,(oh BORE dune SOORCE),nsc17/15.txt
Au fond du temple saint,(oh fawn du TAWM-pluh SAHNT),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Au fond du temple saint,(oo FON doo TOM-pluh sahn),Wiener
Aubade,(oh-BAHD),2018_CMST/12.pdf
Auber's,(oh-BAY's),nsc17/10.txt
Audhumbla,(ah-DOOM-bluh),Wiener
Audran,(oh-DRON),2018_CMST/09.pdf
Auftragstaktik,(OWF-trocks-TOCK-tick),2018_CMST/11.pdf
Augeas,(aw-JEE-uhs),Wiener
Augeas,(aw-JEE-us),2018_CMST/08.pdf
August Spies,(SPEES),Wiener
August von Kotzebue,(COT-suh-byoo),Wiener
August,(OW-goost),2018_ACF_Nationals/12_-_Playoff_4_-_Editors_4.pdf
Auguste Franchomme,(oh-GOOST fron-SHUM),smt/09.txt
Auguste Préault,(oh-GOOST pray-OH),mysterium/12.txt
Auguste Renoir,(oh-GOOST ren-WAH),Wiener
Auguste Rodin,(oh-GOOST ro-DAN),2018_IQBT_NASAT/Packet_02.pdf
Auguste Rodin,(oh-GOOST roh-DAAN),Wiener
Augustin de Iturbide,(ee-tur-BID-ay),Wiener
Augusto Boal,(ow-GOO-stoh boh-AHL),2018_ACF_Nationals/18_-_Playoff_10_-_Editors_10.pdf
Augusto Pinochet,(ow-GOOST-oh pin-oh-CHET),Wiener
Aumann,(OW-mahn),2018_CMST/10.pdf
Aung San Suu Kyi,(ong sahn soo chee),nsc17/21.txt|umdfall17/13.txt
Aung San Suu Kyi,(owng san soo chee),2018_ACF_Nationals/07_-_Prelims_7_-_NYU_+_Johns_Hopkins_B.pdf
Aung,(ONG),Wiener
Aunggaak,(AWN-gak),Wiener
Aureliano,(or-ray-lee-AH-no),Wiener
Auric,(oh-reek),2016_Terrapin/Packet_14_Finals_2.pdf
Ausautas,(OW-shaow-tas),Wiener
Ausgleich,(OWS-glike),Wiener
Ausgleich,(OWSS-glysh),2018_CMST/11.pdf
Ausonia,(aww-SOH-ni-uh),Wiener
Ausrine,(ow-SHRI-nay),Wiener
Austeja,(ow-STAY-jay),Wiener
Auteuil,(oh-TOY),mysterium/03.txt
Autié,(oat-YAY),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf
Autolycus,(AH-tow-LAI-kuss),Wiener
Autolycus,(auto-LIE-kus),nsc18/03.txt
Automedon,(aw-TOM-id-on),Wiener
Automixis,(AWE-toh-MIKE-sis),Wiener
Autrimpas,(ow-TRIM-pas),Wiener
Auvers-sur-Oise,(oh-vair-soor-WAHZ),2018_CMST/08.pdf
Av,(AHV),Wiener|nsc18/22.txt
Avalokiteshvara,(AH-vuh-loh-kee-TEH-shver),nsc16/07.txt
Avalokiteshvara,(AH-weh-loh-kit-ESH-wah-rah),Wiener
Avalokiteśvara,(uh-vuh-loh-kee-TESH-vuh-ruh),2018_IQBT_NASAT/Packet_13.pdf
Avalokiteśvara’s,(uh-VAH-loh-kee-TESH-vuh-ruh’s),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Avec emportement,(uh-VEK om-port-MAWN),smt/08.txt
Aventine,(AA-ven-tine),Wiener
Averroes,(ah-VAIR-oh-ees),smt/ke.txt
Averroes,(ah-ver-ROE-us),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Averroes,(av-er-ROH-eez),nsc17/02.txt
Avignon,(AA-vin-yon),Wiener
Avignon,(ah-veen-YAWN),2017_NASAT/Round_04.pdf
Aviz,(ah-VEEZ),Wiener
Awami,(ah-WAH-mee),Wiener
Axolotl,(AX-uh-LOT-ull),2017_ACF_Regionals/N_-_Editors_1.pdf
Axumite,(AK-sum-ite),Wiener
Ay!,(EYE),nsc18/AS.txt
Ayalon,(ah-yah-LONE),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Ayatollah Khomeini,(koh-may-NEE),Wiener
Aylan Kurdi,(alan),Wiener
Aylmer,(ALE-mur),Wiener
Aymara,(eye-MAH-rah),nsc18/04.txt
Ayyubid,(EYE-oo-bid),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Azande,(ah-ZAHN-day),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Azande,(uh-ZAHN-day),Wiener
Azcárate,(as-CAR-ah-tay),nsc18/15.txt
Azerbaijan,(AA-zur-bai-JON),Wiener
Azores,(ah-SOR-esh),Wiener
Azpilcueta,(az-peel-KWAY-tah),2018_IQBT_NASAT/Packet_15.pdf
Azul,(ah-ZOOL),Wiener
Aïr Mountains,(AI-eer),Wiener
BACRIM,(bah-KREEM),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
BLOSUM,(blowsum),2018_CMST/01.pdf
Ba Xian,(bah-SHEE-en),Wiener
Baal,(BAY-uh),Wiener
Baarle,(BAR-luh),2018_IQBT_NASAT/Packet_19.pdf
Bab,(BOB),Wiener
Bab-el-Mandeb,(BAHB el mon-DEB),Wiener
Babes,(BAH-besh),Wiener
Babur,(BAH-bur),Wiener
Bacchanalia,(bahk-a-NAIL-ya),2017_ACF_Regionals/P_-_Editors_3.pdf
Bacchante,(buh-KONT),2017_NASAT/Round_08.pdf
Bacchantes,(BACK-unts),2018_CMST/07.pdf
Bacchus,(BAK-uhs),Wiener
Bach Dang,(botch dahng),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Bacha-e Saqaw,(bah-chah-ee SAH-kow),2018_ACF_Nationals/07_-_Prelims_7_-_NYU_+_Johns_Hopkins_B.pdf
Bachelard,(bosh-LARR),2016_Terrapin/Packet_10.pdf
Bachir Gemayel,(bah-SHEER jem-AY-yill),2017_NASAT/Round_13.pdf
Bacillus subtilis,(buh-SILL-us suh-TILL-us),nsc17/10.txt
Bad Wiessee,(BOD VEE-see),Wiener
Baden-Württemberg,(bah-den-VURT-em-berg),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Badinage,(bah-dee-NAHJ),Wiener
Badoura,(ba-DOO-rah),Wiener
Badreddine,(BOD-red-DEEN),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Baedeker,(BAY-decker),2017_ACF_Regionals/O_-_Editors_2.pdf
Baekdu,(PECK-too),nsc17/17.txt
Baetica,(BYE-tee-kuh),Wiener
Baeumer,(BOY-mair),Wiener
Baeyer–Villiger,(buyer-FIH-lih-ger),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Bagatelle sans tonalité,(bah-gah-TELL sahn toh-nah-lee-TAY),Wiener
Bagehot,(BADGE-it),2018_CMST/13.pdf
Bagher Ghalibaf,(bah-GEER GAH-lee-boff),Wiener
Bagot,(BAG-it),2018_CMST/15.pdf
Bagration,(ba-gra-tee-ahn),2015_STIMPY/09._Penn_A.pdf
Bahadur,(teg BAH-hah-duur),Wiener
Bahia,(BAH-ee-uh),Wiener
Bahr al Jabal,(BAR ahl juh-BALL),Wiener
Bahá’u’lláh,(buh-HA-oo-lah),smt/01.txt
Bai Qi,(bye chee),2018_CMST/06.pdf|nsc18/03.txt|nsc18/03.txt
Baiame,(by-AH-may),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Baikonur,(bai-kuh-NOOR),Wiener
Bainimarama,(bye-nee-mah-rah-mah),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Baixa de Cassanje,(BYE-shuh deh kah-SAN-jee),2018_ACF_Regionals/Q._Tiebreakers_+_Replacements.pdf
Baja,(BAH-hah),Wiener
Bajazeth,(BAH-juh-zeth),Wiener
Bakelite,(BAKE-eh-light),2017_ACF_Regionals/O_-_Editors_2.pdf
Balakirev's,(buh-LAH-kee-riff's),nsc18/10.txt
Balakirev,(buh-LAH-kee-riff),nsc17/11.txt|nsc17/23.txt
Balanchine,(BAL-un-cheen),2018_CMST/07.pdf
Balangiga,(BAH-lahn-GEE-guh),Wiener
Balcerowicz,(balt-seh-RO-vitch),nsc16/13.txt
Baldacchino,(bal-da-KEE-no),2017_ACF_Fall/Berkeley_B_Cambridge_C_Louisville_A_Rochester_A.pdf
Balkis,(BOL-kis),Wiener
Ballet Russes,(ROOS),Wiener
Ballets Russes,(ballet ROOS),2017_NASAT/Round_15.pdf|mysterium/12.txt
Ballets Russes,(ballet ROOSE),nsc18/11.txt
Balor,(BAH-lor),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Balor,(buh-LOR),Wiener
Balthasar Giraud,(BAL-tah-sar JEE-roh),Wiener
Banach,(BAH-nuck),2018_IQBT_NASAT/Packet_08.pdf
Banalités,(bah-nah-lee-TAY),nsc18/25.txt
Bandung,(bon-DOONG),2017_NASAT/Round_04.pdf|nsc17/10.txt|umdfall17/11.txt
Bangka,(bahng-kah),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Bannockburn,(BAH-nuk-burn),Wiener
Baobhan Sith,(BAA-van-shee),Wiener
Baozi,(BOUT-suh),Wiener
Baquet,(back-AY),2017_NASAT/Round_03.pdf
Barbara Karinska,(kuh-RIN-skuh),Wiener
Barbaro,(BAR-bah-roh),2018_CMST/10.pdf
Barbé-Marbois,(bar-BAY-mar-BWAH),Wiener
Barclay de Tolly,(bar-CLAI de TOHL-ee),Wiener
Bargagli’s,(bar-GAHL-yee’s),2018_CMST/03.pdf
Barkhane,(BAR-hon),Wiener
Baron De La Warr,(Delaware),Wiener
Baron Haussmann,(oos-MAN),Wiener
Baron Samedi,(suh-MAY-dee),Wiener
Baron d’Erlanger,(bah-ROHN dair-lon-ZHAY),2018_CMST/05.pdf
Baroque,(bah-ROHK),Wiener
Barre,(bah-RAY),Wiener
Barri Gòtic,(bah-ree GOH-teek),2018_ACF_Nationals/10_-_Playoff_2_-_Editors_2.pdf
Barro,(barrow),2017_ACF_Regionals/M_-_Columbia_A_+_Carleton_A_+_Michigan_State.pdf
Barrovian,(buh-ROVE-ee-an),Wiener
Bartolo,(BAR-toh-loh),Wiener
Baryshnikov,(buh-RISH-nick-off),nsc17/18.txt|nsc18/03.txt
Baryshnikov,(buh-RISH-nih-koff),2018_CMST/02.pdf
Bashar al-Assad,(bah-SHAHR al-aa-SAHD),Wiener
Bashir Gemayel,(bah-SHEER jem-AY-yill),nsc18/05.txt
Basidiomycota,(buh-SID-ee-oh-my-KO-ta),nsc18/04.txt
Basile,(bah-SEE-lay),2018_ACF_Nationals/14_-_Playoff_6_-_Editors_6.pdf
Basilio,(bah-SEE-lee-oh),Wiener
Basilisk,(BAZ-uh-lisk),Wiener
Basquiat,(BOSS-kee-aht),2018_CMST/14.pdf
Basquiat,(boss-KYAAH),nsc16/24.txt
Basquiat,(boss-kee-AH),nsc17/20.txt
Basquiat,(boss-kyah),mysterium/05.txt
Batavia,(buh-TAY-vee-uh),Wiener
Batdambang,(BOT-dom-bong),Wiener
Batesian mimicry,(BAIT-see-en),Wiener
Batesian,(BAIT-see-en),Wiener
Batlló,(ball-YO),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf|umdfall17/09.txt
Batlló,(bull-YOH),2018_CMST/15.pdf
Batrachotoxin,(ba-TRACK-oh-toxin),nsc18/10.txt
Battle of Ascalon,(ASK-uh-lon),Wiener
Battle of Bouvines,(boo-VEEN),Wiener
Battle of Cannae,(CAA-nai),Wiener
Battle of Carabobo,(cah-rah-BOH-boh),Wiener
Battle of Crécy,(CREH-see),Wiener
Battle of Ivry,(EEV-ree),Wiener
Battle of Kadesh,(kah-DESH),Wiener
Battle of Manzikert,(MAN-zeek-airt),Wiener
Battle of Oudenarde,(OW-deh-nar-day),Wiener
Battle of Pharsalus,(FAR-suh-less),Wiener
Battle of Ramillies,(RAH-meh-LEE),Wiener
Battle of Salamis,(sah-LAH-mees),Wiener
Battle of Tours,(TOOR),Wiener
Battle of Yarmouk,(YAHR-mowk),Wiener
Battle of the Muthul,(moo-THOOL),Wiener
Baucis,(BAO-kiss),Wiener
Baudelaire,(boh-duh-LAIR),Wiener
Baudelaire,(bohd-LAIR),2018_IQBT_NASAT/Packet_11.pdf
Baudouin,(bow-DWAN),Wiener
Baudrillard's,(boh-dree-YARR’s),nsc18/10.txt
Baugi,(BOW-gee),Wiener
Bauhaus,(BAO-house),Wiener
Bay of Campeche,(cahm-PAY-chay),Wiener
Bayadère,(bah-yah-DAIR),2018_IQBT_NASAT/Packet_11.pdf
Bayeux,(BAH-yoo),Wiener
Bayonne,(bay-OWN),Wiener
Bayreuth,(BUY-royt),Wiener
Bayreuth,(BYE-royt),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf|nsc17/12.txt|nsc18/22.txt
Bayreuth,(by-ROYT),2018_ACF_Nationals/08_-_Prelims_8_-_Virginia_A.pdf
Bayterek,(bai-TER-ek),Wiener
Bazarov,(bah-ZAR-off),Wiener
Baščaršija,(bosh-char-SHEE-ya),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Bcl-2,(B-CL-two),2017_NASAT/Round_02.pdf
Bean Nighe,(ben-NEE-yeh),Wiener
Bearbeitung,(buh-AR-bye-toong),2018_IQBT_NASAT/Packet_15.pdf
Beate Gordon,(bay-AH-tay),Wiener
Beauharnais,(boh-ar-NAY),nsc17/22.txt
Beaumarchais’s,(boh-mar-SHAY’s),2018_CMST/01.pdf
Beauvais,(boh-VAY),mysterium/09.txt
Beccaria,(beck-uh-REE-uh),2018_CMST/15.pdf
Bede,(beed),2018_IQBT_NASAT/Packet_16.pdf
Begin,(BAY-geen),nsc16/21.txt|nsc16/21.txt
Beiderbecke,(BY-der-BECK-ee),nsc18/06.txt
Beit Ya’azek,(beht yah-ahzek),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Bekbulatovich,(bek-boo-LAH-tov-itch),Wiener
Bekenstein,(beckon-shtyne),mysterium/06.txt
Belisarius,(beh-lis-AIR-ee-us),Wiener
Belle nuit ô nuit d'amour,(bell NWEE oh NWEE dah-MOOR),nsc18/18.txt
Bellerophon,(beh-LAIR-uh-fahn),Wiener
Bello,(BAY-yo),2018_IQBT_NASAT/Packet_08.pdf|2018_IQBT_NASAT/Packet_08.pdf
Belshazzar,(bell-shuh-ZAR),Wiener
Belém,(bay-LAYM),2018_IQBT_NASAT/Packet_14.pdf
Benazir Bhutto,(BEH-nah-zeer BUH-toh),Wiener
Benchy,(BEN-chee),2018_IQBT_NASAT/Packet_03.pdf
Benedetto Croce,(CROW-chay),Wiener
Beneke,(BEN-uh-kee),2018_CMST/01.pdf
Benes,(BEN-esh),Wiener
Benigno,(beh-NEEG-noh),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Benjamin,(BEN-yah-meen),mysterium/12.txt
Benoit Hamon and François Fillon,(ben-WAH hah-MOAN and frahn-SWAH fi-YOHN),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Benoît Mandelbrot,(ben-WAH man-del-BRO),Wiener
Benue,(BAIN-way),2018_CMST/10.pdf
Benue,(BEN-way),Wiener
Benvenuto Cellini,(ben-veh-NOO-toh cheh-LEE-nee),Wiener
Benzaiten,(ben-zye-ten),2017_ACF_Regionals/N_-_Editors_1.pdf
Beppe Grillo,(BEH-pay GREE-loh),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Beqaa,(BEK-uh),Wiener
Berakhot,(bra-KHOTE),mysterium/08.txt
Berceuse,(bare-SUZZ),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Berceuse,(bear-koos),2017_ACF_Regionals/J_-_Virginia_A_+_Kenyon_+_Yale_A.pdf
Bergamasque,(bair-gah-MASK),nsc18/06.txt
Bergamasque,(bare-gah-MASK),nsc17/04.txt
Bergamot,(BURR-guh-mott),nsc18/20.txt
Berger,(burger),nsc18/11.txt
Berghof,(BAIRG-hoff),nsc18/11.txt
Bergson,(BAIRK-son),nsc18/01.txt
Berkeley,(BARK-lee),2017_ACF_Regionals/O_-_Editors_2.pdf|smt/03.txt
Bernd,(burned),2018_IQBT_NASAT/Packet_05.pdf
Bernstein,(BURN-styne),2017_NASAT/Round_17.pdf|2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf|2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf|2018_IQBT_NASAT/Packet_16.pdf|nsc17/17.txt|nsc18/15.txt|nsc18/18.txt|nsc18/22.txt|smt/10.txt
Bersiap,(behr-see-AHP),2018_IQBT_NASAT/Packet_09.pdf
Besant,(BESS-unt),2017_ACF_Regionals/N_-_Editors_1.pdf
Bestuzhev,(BESS-too-shev),Wiener
Beta-lactamase,(LAK-tah-mayz),Wiener
Betancourt,(bay-tahn-KOOR),nsc17/13.txt
Betelgeuse,(BEE-tuhl-jooz),Wiener
Bethe,(BAY-tuh),2018_CMST/10.pdf|2018_IQBT_NASAT/Packet_18.pdf|mysterium/TB.txt
Bethe-Weizsacker,(BEET-uh VAYT-zahk-ehr),Wiener
Betjeman’s,(BETCH-uh-min’s),2018_IQBT_NASAT/Packet_16.pdf
Bette,(Betty),2018_CMST/07.pdf
Bette,(bet),smt/01.txt
Beust,(boyst),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Bezukhov,(beh-ZOOK-hoff),Wiener
Bezzecca,(bet-ZEK-ah),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
Bhabha,(BAB-huh),Wiener
Bhagavad Gita,(BAH-gah-vahd GEE-tuh),Wiener
Bhagwan,(BOG-wahn),nsc18/18.txt
Bhaisajyaguru,(bye-SHAH-jyah-GOO-roo),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Bhindranwale,(BIN-drahn-WAH-lay),Wiener
Biafra,(bee-AHF-rah),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Biafran,(bee-OFF-run),2018_CMST/14.pdf
Bian Que,(bee-EN ch'WEH),nsc17/08.txt
Bibb Latané,(lah-tah-NAY),Wiener
Bicinchoninic,(bye-sin-con-NIN-ick),2018_IQBT_NASAT/Packet_18.pdf
Bifrost,(BEE-frost),nsc18/19.txt
Bilbao,(beelb-OW),Wiener
Bile,(BEE-leh),Wiener
Bindusara,(BIN-doo-SAH-ruh),Wiener
Binet’s,(bee-nay’s),mysterium/01.txt
Biot,(bee-OH),nsc18/04.txt
Biot–Savart,(byoh-sah-VARR),2017_NASAT/Round_11.pdf|nsc17/12.txt|nsc18/AS.txt|umdfall17/12.txt
Bioy Casares,(bee-OY cah-SAH-race),2017_ACF_Regionals/P_-_Editors_3.pdf
